Address,Grades,School_ID,ALD_15,Grade_Cat,:created_at,:id,:updated_at,:version,Short_Name,Longitude,Latitude,the_geom,GeoNetwork,WARD_15,Phone,Network,COMMAREA,Governance,Zip
2233 W Ohio St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610073,Roberto Maldonado,ES,2015-12-02T17:40:19.962Z,row-9qye_igzg~65tp,2015-12-02T17:40:19.962Z,rv-nzur.pxjp_kkxs,MITCHELL,-87.683185,41.892082,POINT (-87.68318458646219 41.892082166407505),5,26,1(773)534-7655,Network 5,WEST TOWN,District,60612
3651 W Schubert Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610074,Rey Colon,ES,2015-12-02T17:40:19.962Z,row-g97d~nuth.5y66,2015-12-02T17:40:19.962Z,rv-grnd-i4a7_ccuv,MONROE,-87.719224,41.929989,POINT (-87.71922375120047 41.92998860360443),4,35,1(773)534-4155,Network 4,LOGAN SQUARE,District,60647
1310 S Ashland Ave,"4, 5, 6, 7, 8",610075,Jason C. Ervin,ES,2015-12-02T17:40:19.962Z,row-zeqg~xt3u-i577,2015-12-02T17:40:19.962Z,rv-twac.6rir_ptjb,MONTEFIORE,-87.666444,41.864724,POINT (-87.66644423138247 41.86472415436003),6,28,1(773)534-7825,Network 6,NEAR WEST SIDE,District,60608
1711 N California Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610076,Proco (Joe) Moreno III,ES,2015-12-02T17:40:19.962Z,row-swbp_ujhj~64nn,2015-12-02T17:40:19.962Z,rv-3b98~nabz~z9jm,MOOS,-87.696941,41.912505,POINT (-87.69694138663807 41.91250548373557),5,1,1(773)534-4340,ISP,WEST TOWN,District,60647
6011 S Rockwell St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610077,JoAnn Thompson,ES,2015-12-02T17:40:19.962Z,row-vd4w.i9w6~mfnt,2015-12-02T17:40:19.962Z,rv-5azz~jq82~f2bf,MORRILL,-87.688549,41.784313,POINT (-87.68854925559245 41.7843132819938),10,16,1(773)535-9288,Network 10,CHICAGO LAWN,District,60629
851 W Waveland Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610078,Thomas Tunney,ES,2015-12-02T17:40:19.962Z,row-vfv9-vak2-ws9q,2015-12-02T17:40:19.962Z,rv-uahh-wsbc.mnx7,INTER-AMERICAN,-87.651573,41.949003,POINT (-87.65157334175153 41.94900330071969),4,44,1(773)534-5490,Network 4,LAKE VIEW,District,60613
533 W 27th St,"K, 1, 2, 3, 4, 5, 6, 7, 8",610081,James A. Balcer,ES,2015-12-02T17:40:19.962Z,row-juy5~mc7g_sk3w,2015-12-02T17:40:19.962Z,rv-kd3s-b6sh-immr,SHERIDAN,-87.64134,41.8444,POINT (-87.6413398053317 41.84440015925903),6,11,1(773)534-9120,Network 6,BRIDGEPORT,District,60616
10841 S Homan Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610082,Matthew J. O'Shea,ES,2015-12-02T17:40:19.962Z,row-44p2~q9gv~airz,2015-12-02T17:40:19.962Z,rv-qinu~aaba-dw2m,MOUNT GREENWOOD,-87.70581,41.695734,POINT (-87.70580994529541 41.69573386249031),10,19,1(773)535-2786,Network 10,MOUNT GREENWOOD,District,60655
6445 W Strong St,"PK, K, 1, 2, 3",610083,John Arena,ES,2015-12-02T17:40:19.962Z,row-wr32.gabd~4cbe,2015-12-02T17:40:19.962Z,rv-7fyw_fbs3.9fz9,BEARD,-87.78963,41.970125,POINT (-87.7896303312866 41.970124882818354),1,45,1(773)534-1228,Network 1,NORWOOD PARK,District,60656
3020 W 108th St,"1, 2, 3, 4, 5, 6, 7, 8",610084,Matthew J. O'Shea,ES,2015-12-02T17:40:19.962Z,row-48nf~kjw5_buc5,2015-12-02T17:40:19.962Z,rv-t7us_xuh5-hzq2,KELLER,-87.697278,41.69717,POINT (-87.69727833649985 41.69717033458099),10,19,1(773)535-2636,ISP,MOUNT GREENWOOD,District,60655
10540 S Morgan St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610086,Carrie M. Austin,ES,2015-12-02T17:40:19.962Z,row-hq5y.bqpr~9a3y,2015-12-02T17:40:19.962Z,rv-izhi-kyvw.mvp2,MOUNT VERNON,-87.647652,41.701952,POINT (-87.64765248640497 41.70195211745439),13,34,1(773)535-2825,Network 13,WASHINGTON HEIGHTS,District,60643
6751 W 63rd Pl,"PK, K, 1, 2",610087,Michael R. Zalewski,ES,2015-12-02T17:40:19.962Z,row-tkhz.v3vu.qbkr,2015-12-02T17:40:19.962Z,rv-yp32~9gwa_myuw,BLAIR,-87.790604,41.776556,POINT (-87.79060442493098 41.77655627015667),10,23,1(773)535-2076,Network 10,CLEARING,District,60638
2200 N Hamlin Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610088,Rey Colon,ES,2015-12-02T17:40:19.962Z,row-46v9-w2vt-ks7j,2015-12-02T17:40:19.962Z,rv-r9qq-divh_29jz,MOZART,-87.721888,41.92091,POINT (-87.72188814417129 41.920909649611396),4,35,1(773)534-4160,Network 4,LOGAN SQUARE,District,60647
3539 W Grace St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610089,Rey Colon,ES,2015-12-02T17:40:19.962Z,row-e3dd_per6-gkp4,2015-12-02T17:40:19.962Z,rv-c2ja-3x7q.792u,MURPHY,-87.716832,41.950078,POINT (-87.71683185493278 41.950077753630396),1,35,1(773)534-5223,Network 1,IRVING PARK,District,60618
5335 S Kenwood Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610090,"William ""Will"" D. Burns",ES,2015-12-02T17:40:19.962Z,row-pedu_dbqc_y84z,2015-12-02T17:40:19.962Z,rv-7dnr.sxvi_f2xb,MURRAY,-87.59334,41.798535,POINT (-87.59334040588693 41.79853548497233),9,4,1(773)535-0585,Network 9,HYDE PARK,District,60615
12607 S Union Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610091,Anthony A. Beale,ES,2015-12-02T17:40:19.962Z,row-h9ey_8s79~e39a,2015-12-02T17:40:19.962Z,rv-cv3r-ubbm~58qv,BROWN R,-87.638958,41.664873,POINT (-87.63895772498718 41.66487335020802),13,9,1(773)535-5385,Network 13,WEST PULLMAN,District,60628
4837 W Erie St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610092,Emma M. Mitts,ES,2015-12-02T17:40:19.962Z,row-bpqy_iquq-gcrv,2015-12-02T17:40:19.962Z,rv-ebcb-6f32-5vb9,NASH,-87.747936,41.89181,POINT (-87.74793587859759 41.891809750973515),3,37,1(773)534-6125,Network 3,AUSTIN,District,60644
8555 S Michigan Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610093,Roderick T. Sawyer,ES,2015-12-02T17:40:19.962Z,row-xwsz-dwm9-ag4d,2015-12-02T17:40:19.962Z,rv-ys6t-bret.n5m5,NEIL,-87.620933,41.738407,POINT (-87.62093345477525 41.73840659489358),12,6,1(773)535-3000,Network 12,CHATHAM,District,60619
3252 N Broadway St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610094,Thomas Tunney,ES,2015-12-02T17:40:19.962Z,row-gv6j_zctv-9ieq,2015-12-02T17:40:19.962Z,rv-j5f5~4amw.35xc,NETTELHORST,-87.644561,41.941637,POINT (-87.6445612217499 41.941636554791124),4,44,1(773)534-5810,Network 4,LAKE VIEW,District,60657
700 W Willow St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610095,Michele Smith,ES,2015-12-02T17:40:19.962Z,row-ddrd-jvfw.57wr,2015-12-02T17:40:19.962Z,rv-k6vi_imek.rjz7,NEWBERRY,-87.64599,41.913947,POINT (-87.64599025175156 41.91394721765941),4,43,1(773)534-8000,Network 4,LINCOLN PARK,District,60614
5250 S Rockwell St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610096,Edward M. Burke,ES,2015-12-02T17:40:19.962Z,row-ni9g.ik7a~7czt,2015-12-02T17:40:19.962Z,rv-n947-uwdd_n4ey,NIGHTINGALE,-87.689139,41.797714,POINT (-87.68913886411549 41.79771437899785),8,14,1(773)535-9270,Network 8,GAGE PARK,District,60632
2121 N Keeler Ave,"PK, K, 1, 2, 3, 4, 5, 6",610097,Rey Colon,ES,2015-12-02T17:40:19.962Z,row-9eqv.2yqn-dxt6,2015-12-02T17:40:19.962Z,rv-8yqs.avyg_qy5w,NIXON,-87.73142,41.919581,POINT (-87.73142009140325 41.91958145323894),4,35,1(773)534-4375,Network 4,HERMOSA,District,60639
4127 W Hirsch St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610098,Roberto Maldonado,ES,2015-12-02T17:40:19.962Z,row-54vj~g6n7_uzi3,2015-12-02T17:40:19.962Z,rv-835p.eaxb-33p9,NOBEL,-87.729955,41.906155,POINT (-87.72995463212953 41.90615515344373),5,26,1(773)534-4365,Network 5,HUMBOLDT PARK,District,60651
5900 N Nina Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610099,Mary O'Connor,ES,2015-12-02T17:40:19.962Z,row-5cch.umqf_xtn9,2015-12-02T17:40:19.962Z,rv-anzh-y8jt_mk7a,NORWOOD PARK,-87.802979,41.988153,POINT (-87.80297944018825 41.988152506725925),1,41,1(773)534-1198,Network 1,NORWOOD PARK,District,60631
1425 N Tripp Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610100,Roberto Maldonado,ES,2015-12-02T17:40:19.962Z,row-2ei4_e4id.8dg8,2015-12-02T17:40:19.962Z,rv-hdar.7amb-f83z,WEST PARK,-87.732443,41.906907,POINT (-87.73244309617144 41.90690720547789),5,26,1(773)534-4940,Network 5,HUMBOLDT PARK,District,60651
7646 S Green St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610102,Latasha R. Thomas,ES,2015-12-02T17:40:19.962Z,row-tsfn-wgiq_pry5,2015-12-02T17:40:19.962Z,rv-hpnx_nzhj_z42v,OGLESBY,-87.645469,41.75467,POINT (-87.64546949679277 41.75467006329084),11,17,1(773)535-3060,Network 11,AUBURN GRESHAM,District,60620
6940 S Merrill Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610103,Leslie A. Hairston,ES,2015-12-02T17:40:19.962Z,row-99pw_3ehq_dwhw,2015-12-02T17:40:19.962Z,rv-rmas~kkgu~prma,OKEEFFE,-87.572806,41.768602,POINT (-87.57280595520469 41.768602312333435),12,5,1(773)535-0600,AUSL,SOUTH SHORE,District,60649
6634 W Raven St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610104,Mary O'Connor,ES,2015-12-02T17:40:19.962Z,row-bsej.6pu7-9bww,2015-12-02T17:40:19.962Z,rv-nnrp-77iw~vwf3,ONAHAN,-87.793108,41.99379,POINT (-87.79310825558277 41.99379035005529),1,41,1(773)534-1180,Network 1,NORWOOD PARK,District,60631
5424 N Oketo Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610105,Mary O'Connor,ES,2015-12-02T17:40:19.962Z,row-q6u8~bvcg.967e,2015-12-02T17:40:19.962Z,rv-2b5q~mps4~2dmg,ORIOLE PARK,-87.812054,41.978501,POINT (-87.81205403932091 41.97850137665319),1,41,1(773)534-1201,Network 1,NORWOOD PARK,District,60656
1040 N Keeler Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610106,Emma M. Mitts,ES,2015-12-02T17:40:19.962Z,row-hv2w~fy6z-x53f,2015-12-02T17:40:19.962Z,rv-w2rn.mh92~52sr,PICCOLO,-87.731261,41.90014,POINT (-87.73126059577943 41.90013965590848),5,37,1(773)534-4425,AUSL,HUMBOLDT PARK,District,60651
525 N Armour St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610107,Proco (Joe) Moreno III,ES,2015-12-02T17:40:19.962Z,row-n3gw_v57y-7k2b,2015-12-02T17:40:19.962Z,rv-8rrc-j6nj-k3ux,OTIS,-87.665426,41.891806,POINT (-87.66542623611423 41.891806082255506),6,1,1(773)534-7665,Network 6,WEST TOWN,District,60642
6550 S Seeley Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610108,JoAnn Thompson,ES,2015-12-02T17:40:19.962Z,row-wbbm~trrb_55ts,2015-12-02T17:40:19.962Z,rv-e7m3.39u7~q75s,OTOOLE,-87.674865,41.774571,POINT (-87.674864999934 41.774571073888666),11,16,1(773)535-9040,Network 11,WEST ENGLEWOOD,District,60636
8247 S Christiana Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610109,Lona Lane,ES,2015-12-02T17:40:19.962Z,row-q2f6-6ajp~b5kg,2015-12-02T17:40:19.962Z,rv-yvwz_fr56-nydk,OWEN,-87.705749,41.74285,POINT (-87.70574908733956 41.74284992222829),10,18,1(773)535-9330,Network 10,ASHBURN,District,60652
249 E 37th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610110,Patricia R. Dowell,ES,2015-12-02T17:40:19.962Z,row-pvfr.8jsu~gnsh,2015-12-02T17:40:19.962Z,rv-qtqt_2u2g-ghrg,WELLS ES,-87.61978,41.827355,POINT (-87.61977965996628 41.82735526679594),9,3,1(773)535-1204,Network 9,DOUGLAS,District,60653
5051 N Kenneth Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610111,Margaret Laurino,ES,2015-12-02T17:40:19.962Z,row-pb7h.n9ct_hffb,2015-12-02T17:40:19.962Z,rv-p93v-fbm8.dabv,PALMER,-87.739213,41.973289,POINT (-87.73921294531708 41.973289393548576),1,39,1(773)534-3704,Network 1,ALBANY PARK,District,60630
6800 S Stewart Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610112,Roderick T. Sawyer,ES,2015-12-02T17:40:19.962Z,row-nzz5-7x7b~nmbd,2015-12-02T17:40:19.962Z,rv-wwih-s456-eyft,PARKER,-87.634086,41.77078,POINT (-87.63408585642215 41.77077979589718),11,6,1(773)535-3375,Network 11,ENGLEWOOD,District,60621
7037 S Rhodes Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610115,Roderick T. Sawyer,ES,2015-12-02T17:40:19.962Z,row-8gs3_m6n5-iji8,2015-12-02T17:40:19.962Z,rv-i6en.37a9-xbvj,PARK MANOR,-87.611546,41.766477,POINT (-87.61154559294427 41.76647654366857),12,6,1(773)535-3070,Network 12,GREATER GRAND CROSSING,District,60637
6938 S East End Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610116,Leslie A. Hairston,ES,2015-12-02T17:40:19.962Z,row-n8fh~rprs_2enw,2015-12-02T17:40:19.962Z,rv-xmkz_mwwb_8z6q,PARKSIDE,-87.582954,41.768555,POINT (-87.58295438327976 41.7685551905868),12,5,1(773)535-0940,Network 12,SOUTH SHORE,District,60649
5825 S Kostner Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610117,Marty Quinn,ES,2015-12-02T17:40:19.962Z,row-ea38_ytrx-h5cs,2015-12-02T17:40:19.962Z,rv-54wa-qhjv-vgk9,PASTEUR,-87.732666,41.786895,POINT (-87.73266645508888 41.78689537715725),8,13,1(773)535-2270,Network 8,WEST ELSDON,District,60629
3826 W 58th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610120,Michael R. Zalewski,ES,2015-12-02T17:40:19.962Z,row-dvsg_f8jc.yuqg,2015-12-02T17:40:19.962Z,rv-wtnd_2aep-rxup,PECK,-87.719216,41.787899,POINT (-87.71921626098701 41.787898970815384),8,23,1(773)535-2450,ISP,WEST ELSDON,District,60629
749 S Oakley Blvd,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610121,Jason C. Ervin,ES,2015-12-02T17:40:19.962Z,row-itax.n82g_c8xs,2015-12-02T17:40:19.962Z,rv-imz2~7rs9-jq48,IRVING,-87.683616,41.871595,POINT (-87.68361565160295 41.87159549202603),6,28,1(773)534-7295,Network 6,NEAR WEST SIDE,District,60612
1423 W Bryn Mawr Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610122,Harry Osterman,ES,2015-12-02T17:40:19.962Z,row-afd6-jv86_g34f,2015-12-02T17:40:19.962Z,rv-ww5m~jcnm_i9jf,PEIRCE,-87.66585,41.983456,POINT (-87.66585003641742 41.98345579260179),2,48,1(773)534-2440,Network 2,EDGEWATER,District,60660
1616 S Avers Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610123,Michael D. Chandler,ES,2015-12-02T17:40:19.962Z,row-pgnn~qg5d.whna,2015-12-02T17:40:19.962Z,rv-dna2.2ne6-yqz4,PENN,-87.722386,41.858372,POINT (-87.72238554795227 41.85837242013085),5,24,1(773)534-1665,Network 5,NORTH LAWNDALE,District,60623
9130 S University Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610124,Michelle A. Harris,ES,2015-12-02T17:40:19.962Z,row-ik82.3365_q97w,2015-12-02T17:40:19.962Z,rv-fw77~9gfs~a9bg,WASHINGTON H ES,-87.596257,41.728534,POINT (-87.59625661607488 41.728534142993205),12,8,1(773)535-6225,Network 12,BURNSIDE,District,60619
2410 S Leavitt St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610125,Daniel S. Solis,ES,2015-12-02T17:40:19.962Z,row-sjqt.a3fr_zit6,2015-12-02T17:40:19.962Z,rv-bpa3-wxik.5yde,RUIZ,-87.680745,41.848101,POINT (-87.68074453530946 41.848100939690376),7,25,1(773)535-4825,Network 7,LOWER WEST SIDE,District,60608
3200 S Calumet Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610126,"William ""Will"" D. Burns",ES,2015-12-02T17:40:19.962Z,row-9ufj~t9ur-stmr,2015-12-02T17:40:19.962Z,rv-g424_szg9_efbg,PERSHING,-87.618338,41.836527,POINT (-87.61833765412555 41.836526953644125),9,4,1(773)534-9272,Network 9,DOUGLAS,District,60616
5510 N Christiana Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610127,Margaret Laurino,ES,2015-12-02T17:40:19.962Z,row-fs45.8pa7.vvn5,2015-12-02T17:40:19.962Z,rv-wctb~w4w8_4ak6,PETERSON,-87.712583,41.981557,POINT (-87.71258257738653 41.9815571384021),1,39,1(773)534-5070,Network 1,NORTH PARK,District,60625
10309 S Morgan St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610128,Carrie M. Austin,ES,2015-12-02T17:40:19.962Z,row-m7vr_ue2q~wq6h,2015-12-02T17:40:19.962Z,rv-rshg.x8wz_sdwr,GARVEY,-87.647577,41.706603,POINT (-87.6475771653251 41.706602859498176),13,34,1(773)535-2763,Network 13,WASHINGTON HEIGHTS,District,60643
2301 W 21st Pl,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610129,Daniel S. Solis,ES,2015-12-02T17:40:19.962Z,row-qivd~mzv3_9v3u,2015-12-02T17:40:19.962Z,rv-xk3n.2hpb_6h69,PICKARD,-87.683291,41.8529,POINT (-87.68329074301202 41.85290039503307),7,25,1(773)535-7280,Network 7,LOWER WEST SIDE,District,60608
650 E 85th St,"PK, K, 1, 2, 3, 4, 5, 6",610130,Roderick T. Sawyer,ES,2015-12-02T17:40:19.962Z,row-fxzq_bm4e~pm75,2015-12-02T17:40:19.962Z,rv-zyfk.2f76_cqvc,PIRIE,-87.607891,41.74034,POINT (-87.60789113712316 41.740340233839476),12,6,1(773)535-3435,Network 12,CHATHAM,District,60619
2642 W 15th Pl,"K, 1, 2, 3, 4, 5, 6, 7, 8",610131,Jason C. Ervin,ES,2015-12-02T17:40:19.962Z,row-6g4q_v8pe.fucb,2015-12-02T17:40:19.962Z,rv-eeyb_qtx8_jet8,PLAMONDON,-87.692526,41.860259,POINT (-87.69252575070831 41.860258899326375),5,28,1(773)534-1789,Network 5,NORTH LAWNDALE,District,60608
10538 S Langley Ave,"K, 1, 2, 3, 4, 5, 6",610132,Anthony A. Beale,ES,2015-12-02T17:40:19.962Z,row-ctid~ire3~vms7,2015-12-02T17:40:19.962Z,rv-wzc9.sggb_3gmj,POE,-87.606419,41.70263,POINT (-87.60641917381575 41.70263000166141),13,9,1(773)535-5525,Network 13,PULLMAN,District,60628
646 N Lawndale Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610133,"Walter Burnett, Jr.",ES,2015-12-02T17:40:19.962Z,row-dhec-if8n.6ukz,2015-12-02T17:40:19.962Z,rv-ufdv_iavj.bpqa,WARD L,-87.718797,41.893236,POINT (-87.71879729276195 41.89323561061053),5,27,1(773)534-6440,Network 5,HUMBOLDT PARK,District,60624
5330 W Berteau Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610135,Timothy M. Cullerton,ES,2015-12-02T17:40:19.962Z,row-cx63_zsqi-zx2w,2015-12-02T17:40:19.962Z,rv-7m9n-a4t2_grin,PORTAGE PARK,-87.761007,41.956988,POINT (-87.76100700389269 41.956987637401745),1,38,1(773)534-3576,Network 1,PORTAGE PARK,District,60641
1632 W Wrightwood Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610136,Scott Waguespack,ES,2015-12-02T17:40:19.962Z,row-7htg_9md4~gvav,2015-12-02T17:40:19.962Z,rv-dcq2.g5z9-ea5t,PRESCOTT,-87.669528,41.928841,POINT (-87.66952750369366 41.92884110071892),4,32,1(773)534-5505,Network 4,LINCOLN PARK,District,60614
4650 N Menard Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610137,John Arena,ES,2015-12-02T17:40:19.962Z,row-bg27.e6kh_wu86,2015-12-02T17:40:19.962Z,rv-nb99.nami.7ihv,PRUSSING,-87.772414,41.965619,POINT (-87.7724141662568 41.96561907176977),1,45,1(773)534-3460,Network 1,PORTAGE PARK,District,60630
2230 W McLean Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610138,Scott Waguespack,ES,2015-12-02T17:40:19.962Z,row-knia.ack5.3d2j,2015-12-02T17:40:19.962Z,rv-hdjb-87b4~2nsh,PULASKI,-87.683801,41.918486,POINT (-87.68380143054229 41.918486278568984),6,32,1(773)534-4391,Network 6,LOGAN SQUARE,District,60647
11311 S Forrestville Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610139,Anthony A. Beale,ES,2015-12-02T17:40:19.962Z,row-fh8y.4zab~euqn,2015-12-02T17:40:19.962Z,rv-fjtu~x8hp_qu3p,PULLMAN,-87.609431,41.688819,POINT (-87.60943096709843 41.688819352961836),13,9,1(773)535-5395,Network 13,PULLMAN,District,60628
4332 N Paulina St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610141,Ameya Pawar,ES,2015-12-02T17:40:19.962Z,row-ssn2.kymq~aqas,2015-12-02T17:40:19.962Z,rv-ergd~g9by.gi58,RAVENSWOOD,-87.670922,41.960746,POINT (-87.6709224190248 41.96074569302817),2,47,1(773)534-5525,Network 2,LAKE VIEW,District,60613
5631 S Kimbark Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610142,Leslie A. Hairston,ES,2015-12-02T17:40:19.962Z,row-b6tn~pkma.mhin,2015-12-02T17:40:19.962Z,rv-ipii-xz8p~e7rd,RAY,-87.594752,41.792348,POINT (-87.59475207228131 41.79234788086451),9,5,1(773)535-0970,Network 9,HYDE PARK,District,60637
834 E 50th St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610143,"William ""Will"" D. Burns",ES,2015-12-02T17:40:19.962Z,row-iyap~mn4x_4ifk,2015-12-02T17:40:19.962Z,rv-bwnp~junt_kvuu,REAVIS,-87.604925,41.804174,POINT (-87.60492543004906 41.80417379199363),9,4,1(773)535-1060,Network 9,KENWOOD,District,60615
3650 W School St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610144,Ariel E. Reboyras,ES,2015-12-02T17:40:19.962Z,row-up2b-rtt5.vikp,2015-12-02T17:40:19.962Z,rv-ey5s.28ac~b3mg,REILLY,-87.719541,41.941094,POINT (-87.71954054433657 41.94109399101762),4,30,1(773)534-5250,Network 4,AVONDALE,District,60618
3425 N Major Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610145,Nicholas Sposato,ES,2015-12-02T17:40:19.962Z,row-cm6s~bbb3~7jc6,2015-12-02T17:40:19.962Z,rv-jb7h_aqgw_i9ca,REINBERG,-87.768983,41.943019,POINT (-87.76898261836898 41.94301889611013),1,36,1(773)534-3465,Network 1,PORTAGE PARK,District,60634
1010 E 72nd St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610146,Leslie A. Hairston,ES,2015-12-02T17:40:19.962Z,row-385v.nm7y-r29a,2015-12-02T17:40:19.962Z,rv-zdgj-m6dm-eqjy,REVERE,-87.600177,41.764196,POINT (-87.60017682376919 41.76419586468225),12,5,1(773)535-0618,Network 12,GREATER GRAND CROSSING,District,60619
7345 N Washtenaw Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610147,Debra L. Silverstein,ES,2015-12-02T17:40:19.962Z,row-kei4-f9jb~6bzx,2015-12-02T17:40:19.962Z,rv-uump.jksv_cvwn,ROGERS,-87.697185,42.015265,POINT (-87.69718539353012 42.015265046200206),2,50,1(773)534-2125,Network 2,WEST RIDGE,District,60645
4747 S Marshfield Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610148,Willie B. Cochran,ES,2015-12-02T17:40:19.962Z,row-xv7h_biz7_aecr,2015-12-02T17:40:19.962Z,rv-xm58_z36r.44gw,CHAVEZ,-87.666037,41.807143,POINT (-87.66603693387908 41.80714283127736),8,20,1(773)535-4600,ISP,NEW CITY,District,60609
7831 S Prairie Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610152,Roderick T. Sawyer,ES,2015-12-02T17:40:19.962Z,row-pik7.b685~nmgf,2015-12-02T17:40:19.962Z,rv-s3h9~2egw_jwb8,RUGGLES,-87.618066,41.751946,POINT (-87.61806644775375 41.7519455763314),12,6,1(773)535-3085,Network 12,GREATER GRAND CROSSING,District,60619
8716 S Wallace St,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610153,"Howard B. Brookins, Jr.",ES,2015-12-02T17:40:19.962Z,row-m97f~n4xc.d26h,2015-12-02T17:40:19.962Z,rv-7hy5-gs5d-dnsk,RYDER,-87.638843,41.735379,POINT (-87.6388427003168 41.735379389767054),11,21,1(773)535-3843,Network 11,AUBURN GRESHAM,District,60620
6040 N Kilpatrick Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610155,Margaret Laurino,ES,2015-12-02T17:40:19.962Z,row-qi65~7uuc~m8sk,2015-12-02T17:40:19.962Z,rv-8byr-ss7k~9vp4,SAUGANASH,-87.745951,41.991169,POINT (-87.74595144463426 41.99116924643027),1,39,1(773)534-3470,Network 1,FOREST GLEN,District,60646
5248 S Sawyer Ave,"K, 1, 2, 3, 4, 5, 6, 7, 8",610157,Edward M. Burke,ES,2015-12-02T17:40:19.962Z,row-62z8-qssp.ycn6,2015-12-02T17:40:19.962Z,rv-acaw~c75w~ng66,SAWYER,-87.705006,41.797498,POINT (-87.70500578092046 41.797498203402256),8,14,1(773)535-0440,Network 8,GAGE PARK,District,60632
1850 N Newland Ave,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",610158,Deborah L. Graham,ES,2015-12-02T17:40:19.962Z,row-k83s-8nn7_bk6g,2015-12-02T17:40:19.962Z,rv-96m8~vcfj_ts6b,SAYRE,-87.798721,41.914151,POINT (-87.79872070516093 41.91415063045139),3,29,1(773)534-3351,Network 3,AUSTIN,District,60707
